# ALMA, Llano de Chajnantor, alt. 5040m																		
# First column frequency in GHz.																		
# Following column(s) transmissions(s)																		
# First row PWVs																		
240.700	0.98671	0.97576	0.96447	0.95332	0.94229	0.93138	0.92060	0.90994	0.89940	0.88898	0.87868	0.86849	0.85843	0.81928	0.78188	0.74615	0.71202	0.67942
240.800	0.98686	0.97590	0.96460	0.95344	0.94240	0.93148	0.92069	0.91002	0.89947	0.88904	0.87873	0.86854	0.85846	0.81928	0.78185	0.74610	0.71195	0.67932
240.900	0.98657	0.97560	0.96430	0.95313	0.94208	0.93116	0.92037	0.90969	0.89914	0.88871	0.87839	0.86819	0.85811	0.81892	0.78148	0.74571	0.71155	0.67892
241.000	0.98706	0.97608	0.96476	0.95357	0.94251	0.93158	0.92077	0.91008	0.89952	0.88907	0.87874	0.86853	0.85844	0.81920	0.78172	0.74591	0.71171	0.67905
241.100	0.98712	0.97613	0.96480	0.95361	0.94254	0.93159	0.92077	0.91008	0.89951	0.88905	0.87871	0.86850	0.85840	0.81913	0.78162	0.74579	0.71157	0.67889
241.200	0.98707	0.97606	0.96473	0.95353	0.94245	0.93150	0.92067	0.90997	0.89939	0.88893	0.87858	0.86836	0.85825	0.81896	0.78143	0.74558	0.71135	0.67865
241.300	0.98693	0.97592	0.96458	0.95337	0.94228	0.93132	0.92049	0.90978	0.89919	0.88872	0.87838	0.86815	0.85803	0.81872	0.78117	0.74531	0.71106	0.67835
241.400	0.98667	0.97566	0.96431	0.95309	0.94200	0.93104	0.92020	0.90949	0.89889	0.88842	0.87807	0.86783	0.85772	0.81839	0.78082	0.74495	0.71069	0.67797
241.500	0.98629	0.97527	0.96392	0.95269	0.94160	0.93063	0.91979	0.90907	0.89848	0.88800	0.87764	0.86741	0.85729	0.81794	0.78037	0.74449	0.71022	0.67750
241.600	0.98590	0.97488	0.96352	0.95230	0.94120	0.93023	0.91938	0.90866	0.89806	0.88758	0.87722	0.86698	0.85685	0.81750	0.77992	0.74403	0.70976	0.67703
241.700	0.98523	0.97420	0.96284	0.95162	0.94052	0.92954	0.91870	0.90797	0.89737	0.88689	0.87653	0.86629	0.85617	0.81682	0.77924	0.74335	0.70908	0.67636
241.800	0.98417	0.97315	0.96179	0.95057	0.93947	0.92850	0.91766	0.90694	0.89634	0.88587	0.87551	0.86527	0.85515	0.81582	0.77825	0.74238	0.70813	0.67543
241.900	0.98245	0.97144	0.96010	0.94889	0.93780	0.92684	0.91601	0.90530	0.89471	0.88425	0.87390	0.86368	0.85356	0.81427	0.77675	0.74092	0.70671	0.67405
242.000	0.97950	0.96852	0.95720	0.94601	0.93495	0.92402	0.91321	0.90252	0.89196	0.88152	0.87120	0.86099	0.85091	0.81170	0.77427	0.73853	0.70440	0.67182
242.100	0.97348	0.96255	0.95130	0.94017	0.92917	0.91829	0.90754	0.89692	0.88641	0.87603	0.86576	0.85561	0.84558	0.80659	0.76937	0.73382	0.69989	0.66749
242.200	0.95847	0.94770	0.93661	0.92564	0.91480	0.90409	0.89349	0.88302	0.87267	0.86244	0.85233	0.84233	0.83244	0.79403	0.75735	0.72234	0.68891	0.65699
